xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
39,63,57,84,without_mask,maksssksksss732,400,268,maksssksksss732.xml,maksssksksss732.png,maksssksksss732-1742-h.png
39,63,57,84,without_mask,maksssksksss732,400,268,maksssksksss732.xml,maksssksksss732.png,maksssksksss732-1742-v.png
39,63,57,84,without_mask,maksssksksss732,400,268,maksssksksss732.xml,maksssksksss732.png,maksssksksss732-1742-hv.png
39,63,57,84,without_mask,maksssksksss732,400,268,maksssksksss732.xml,maksssksksss732.png,maksssksksss732-1742-b.png
162,9,178,27,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1750-h.png
162,9,178,27,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1750-v.png
162,9,178,27,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1750-hv.png
162,9,178,27,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1750-b.png
228,48,244,67,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1755-h.png
228,48,244,67,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1755-v.png
228,48,244,67,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1755-hv.png
228,48,244,67,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1755-b.png
209,61,233,84,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1756-h.png
209,61,233,84,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1756-v.png
209,61,233,84,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1756-hv.png
209,61,233,84,without_mask,maksssksksss61,400,273,maksssksksss61.xml,maksssksksss61.png,maksssksksss61-1756-b.png
8,1,31,23,without_mask,maksssksksss795,400,300,maksssksksss795.xml,maksssksksss795.png,maksssksksss795-1763-h.png
8,1,31,23,without_mask,maksssksksss795,400,300,maksssksksss795.xml,maksssksksss795.png,maksssksksss795-1763-v.png
8,1,31,23,without_mask,maksssksksss795,400,300,maksssksksss795.xml,maksssksksss795.png,maksssksksss795-1763-hv.png
8,1,31,23,without_mask,maksssksksss795,400,300,maksssksksss795.xml,maksssksksss795.png,maksssksksss795-1763-b.png
15,129,35,155,without_mask,maksssksksss795,400,300,maksssksksss795.xml,maksssksksss795.png,maksssksksss795-1767-h.png
15,129,35,155,without_mask,maksssksksss795,400,300,maksssksksss795.xml,maksssksksss795.png,maksssksksss795-1767-v.png
15,129,35,155,without_mask,maksssksksss795,400,300,maksssksksss795.xml,maksssksksss795.png,maksssksksss795-1767-hv.png
15,129,35,155,without_mask,maksssksksss795,400,300,maksssksksss795.xml,maksssksksss795.png,maksssksksss795-1767-b.png
221,57,248,81,without_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-1794-h.png
221,57,248,81,without_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-1794-v.png
221,57,248,81,without_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-1794-hv.png
221,57,248,81,without_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-1794-b.png
267,74,290,96,without_mask,maksssksksss94,400,226,maksssksksss94.xml,maksssksksss94.png,maksssksksss94-1804-h.png
267,74,290,96,without_mask,maksssksksss94,400,226,maksssksksss94.xml,maksssksksss94.png,maksssksksss94-1804-v.png
267,74,290,96,without_mask,maksssksksss94,400,226,maksssksksss94.xml,maksssksksss94.png,maksssksksss94-1804-hv.png
267,74,290,96,without_mask,maksssksksss94,400,226,maksssksksss94.xml,maksssksksss94.png,maksssksksss94-1804-b.png
287,180,343,225,without_mask,maksssksksss307,400,226,maksssksksss307.xml,maksssksksss307.png,maksssksksss307-1822-h.png
287,180,343,225,without_mask,maksssksksss307,400,226,maksssksksss307.xml,maksssksksss307.png,maksssksksss307-1822-v.png
287,180,343,225,without_mask,maksssksksss307,400,226,maksssksksss307.xml,maksssksksss307.png,maksssksksss307-1822-hv.png
287,180,343,225,without_mask,maksssksksss307,400,226,maksssksksss307.xml,maksssksksss307.png,maksssksksss307-1822-b.png
55,31,80,62,without_mask,maksssksksss710,400,200,maksssksksss710.xml,maksssksksss710.png,maksssksksss710-1823-h.png
55,31,80,62,without_mask,maksssksksss710,400,200,maksssksksss710.xml,maksssksksss710.png,maksssksksss710-1823-v.png
55,31,80,62,without_mask,maksssksksss710,400,200,maksssksksss710.xml,maksssksksss710.png,maksssksksss710-1823-hv.png
55,31,80,62,without_mask,maksssksksss710,400,200,maksssksksss710.xml,maksssksksss710.png,maksssksksss710-1823-b.png
95,211,113,225,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-1844-h.png
95,211,113,225,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-1844-v.png
95,211,113,225,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-1844-hv.png
95,211,113,225,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-1844-b.png
225,181,240,200,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-1845-h.png
225,181,240,200,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-1845-v.png
225,181,240,200,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-1845-hv.png
225,181,240,200,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-1845-b.png
104,182,220,317,without_mask,maksssksksss757,301,400,maksssksksss757.xml,maksssksksss757.png,maksssksksss757-1853-h.png
104,182,220,317,without_mask,maksssksksss757,301,400,maksssksksss757.xml,maksssksksss757.png,maksssksksss757-1853-v.png
104,182,220,317,without_mask,maksssksksss757,301,400,maksssksksss757.xml,maksssksksss757.png,maksssksksss757-1853-hv.png
104,182,220,317,without_mask,maksssksksss757,301,400,maksssksksss757.xml,maksssksksss757.png,maksssksksss757-1853-b.png
187,60,225,117,without_mask,maksssksksss268,225,400,maksssksksss268.xml,maksssksksss268.png,maksssksksss268-1855-h.png
187,60,225,117,without_mask,maksssksksss268,225,400,maksssksksss268.xml,maksssksksss268.png,maksssksksss268-1855-v.png
187,60,225,117,without_mask,maksssksksss268,225,400,maksssksksss268.xml,maksssksksss268.png,maksssksksss268-1855-hv.png
187,60,225,117,without_mask,maksssksksss268,225,400,maksssksksss268.xml,maksssksksss268.png,maksssksksss268-1855-b.png
48,95,77,122,without_mask,maksssksksss268,225,400,maksssksksss268.xml,maksssksksss268.png,maksssksksss268-1856-h.png
48,95,77,122,without_mask,maksssksksss268,225,400,maksssksksss268.xml,maksssksksss268.png,maksssksksss268-1856-v.png
48,95,77,122,without_mask,maksssksksss268,225,400,maksssksksss268.xml,maksssksksss268.png,maksssksksss268-1856-hv.png
48,95,77,122,without_mask,maksssksksss268,225,400,maksssksksss268.xml,maksssksksss268.png,maksssksksss268-1856-b.png
64,151,110,201,without_mask,maksssksksss96,400,280,maksssksksss96.xml,maksssksksss96.png,maksssksksss96-1859-h.png
64,151,110,201,without_mask,maksssksksss96,400,280,maksssksksss96.xml,maksssksksss96.png,maksssksksss96-1859-v.png
64,151,110,201,without_mask,maksssksksss96,400,280,maksssksksss96.xml,maksssksksss96.png,maksssksksss96-1859-hv.png
64,151,110,201,without_mask,maksssksksss96,400,280,maksssksksss96.xml,maksssksksss96.png,maksssksksss96-1859-b.png
251,88,282,124,without_mask,maksssksksss96,400,280,maksssksksss96.xml,maksssksksss96.png,maksssksksss96-1860-h.png
251,88,282,124,without_mask,maksssksksss96,400,280,maksssksksss96.xml,maksssksksss96.png,maksssksksss96-1860-v.png
251,88,282,124,without_mask,maksssksksss96,400,280,maksssksksss96.xml,maksssksksss96.png,maksssksksss96-1860-hv.png
251,88,282,124,without_mask,maksssksksss96,400,280,maksssksksss96.xml,maksssksksss96.png,maksssksksss96-1860-b.png
20,51,30,64,without_mask,maksssksksss320,400,230,maksssksksss320.xml,maksssksksss320.png,maksssksksss320-1862-h.png
20,51,30,64,without_mask,maksssksksss320,400,230,maksssksksss320.xml,maksssksksss320.png,maksssksksss320-1862-v.png
20,51,30,64,without_mask,maksssksksss320,400,230,maksssksksss320.xml,maksssksksss320.png,maksssksksss320-1862-hv.png
20,51,30,64,without_mask,maksssksksss320,400,230,maksssksksss320.xml,maksssksksss320.png,maksssksksss320-1862-b.png
319,125,350,156,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1899-h.png
319,125,350,156,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1899-v.png
319,125,350,156,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1899-hv.png
319,125,350,156,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1899-b.png
164,134,195,165,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1900-h.png
164,134,195,165,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1900-v.png
164,134,195,165,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1900-hv.png
164,134,195,165,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1900-b.png
112,122,128,142,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1912-h.png
112,122,128,142,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1912-v.png
112,122,128,142,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1912-hv.png
112,122,128,142,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1912-b.png
183,84,196,98,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1915-h.png
183,84,196,98,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1915-v.png
183,84,196,98,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1915-hv.png
183,84,196,98,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1915-b.png
92,86,132,125,without_mask,maksssksksss852,267,400,maksssksksss852.xml,maksssksksss852.png,maksssksksss852-1932-h.png
92,86,132,125,without_mask,maksssksksss852,267,400,maksssksksss852.xml,maksssksksss852.png,maksssksksss852-1932-v.png
92,86,132,125,without_mask,maksssksksss852,267,400,maksssksksss852.xml,maksssksksss852.png,maksssksksss852-1932-hv.png
92,86,132,125,without_mask,maksssksksss852,267,400,maksssksksss852.xml,maksssksksss852.png,maksssksksss852-1932-b.png
310,86,366,135,without_mask,maksssksksss396,400,300,maksssksksss396.xml,maksssksksss396.png,maksssksksss396-1949-h.png
310,86,366,135,without_mask,maksssksksss396,400,300,maksssksksss396.xml,maksssksksss396.png,maksssksksss396-1949-v.png
310,86,366,135,without_mask,maksssksksss396,400,300,maksssksksss396.xml,maksssksksss396.png,maksssksksss396-1949-hv.png
310,86,366,135,without_mask,maksssksksss396,400,300,maksssksksss396.xml,maksssksksss396.png,maksssksksss396-1949-b.png
44,215,62,231,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1950-h.png
44,215,62,231,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1950-v.png
44,215,62,231,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1950-hv.png
44,215,62,231,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1950-b.png
4,158,20,174,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1951-h.png
4,158,20,174,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1951-v.png
4,158,20,174,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1951-hv.png
4,158,20,174,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1951-b.png
53,160,68,176,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1952-h.png
53,160,68,176,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1952-v.png
53,160,68,176,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1952-hv.png
53,160,68,176,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1952-b.png
11,134,25,148,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1953-h.png
11,134,25,148,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1953-v.png
11,134,25,148,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1953-hv.png
11,134,25,148,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1953-b.png
58,123,75,139,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1954-h.png
58,123,75,139,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1954-v.png
58,123,75,139,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1954-hv.png
58,123,75,139,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1954-b.png
16,100,31,115,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1955-h.png
16,100,31,115,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1955-v.png
16,100,31,115,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1955-hv.png
16,100,31,115,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1955-b.png
59,103,73,113,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1956-h.png
59,103,73,113,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1956-v.png
59,103,73,113,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1956-hv.png
59,103,73,113,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1956-b.png
75,89,88,101,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1957-h.png
75,89,88,101,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1957-v.png
75,89,88,101,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1957-hv.png
75,89,88,101,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1957-b.png
20,65,33,78,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1958-h.png
20,65,33,78,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1958-v.png
20,65,33,78,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1958-hv.png
20,65,33,78,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1958-b.png
34,55,45,64,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1959-h.png
34,55,45,64,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1959-v.png
34,55,45,64,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1959-hv.png
34,55,45,64,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1959-b.png
78,57,92,71,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1960-h.png
78,57,92,71,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1960-v.png
78,57,92,71,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1960-hv.png
78,57,92,71,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1960-b.png
42,23,54,35,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1961-h.png
42,23,54,35,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1961-v.png
42,23,54,35,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1961-hv.png
42,23,54,35,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1961-b.png
77,26,91,40,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1962-h.png
77,26,91,40,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1962-v.png
77,26,91,40,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1962-hv.png
77,26,91,40,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1962-b.png
85,11,98,22,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1963-h.png
85,11,98,22,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1963-v.png
85,11,98,22,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1963-hv.png
85,11,98,22,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1963-b.png
155,26,162,36,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1964-h.png
155,26,162,36,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1964-v.png
155,26,162,36,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1964-hv.png
155,26,162,36,without_mask,maksssksksss240,400,245,maksssksksss240.xml,maksssksksss240.png,maksssksksss240-1964-b.png
